Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,27,1,3.0,0,0,1,31182.0,152.0,227,0
1,74,1,7.0,1,1,0,2630.0,7.0,224,0
1,70,1,2.0,1,1,0,35003.0,7.0,97,0
1,27,1,11.0,1,0,0,18099.0,152.0,254,0
0,25,1,41.0,1,0,0,31113.0,152.0,164,0
1,21,1,8.0,1,0,0,30179.0,152.0,281,0
1,61,1,8.0,0,1,1,40781.0,26.0,251,0
0,22,1,14.0,0,0,1,28958.0,152.0,87,0
0,62,1,28.0,1,1,0,41433.0,122.0,52,0
1,46,1,14.0,0,0,0,2630.0,1.0,194,0
1,41,1,28.0,0,1,1,33386.0,26.0,293,0
0,22,1,11.0,1,0,0,37990.0,152.0,212,0
0,24,1,11.0,1,0,0,34268.0,152.0,203,0
0,25,1,24.0,0,0,1,25659.0,152.0,262,0
1,46,1,28.0,0,1,1,33002.0,124.0,259,0
1,26,1,6.0,1,0,0,25636.0,152.0,109,0
1,55,1,4.0,1,1,0,2630.0,124.0,33,0
1,30,1,41.0,1,0,0,62887.0,152.0,166,0
0,28,1,11.0,0,1,1,2630.0,157.0,276,0
1,52,1,14.0,0,1,1,28342.0,124.0,272,0
1,27,1,35.0,1,0,0,42435.0,152.0,76,0
0,53,1,8.0,0,1,1,53674.0,156.0,234,0
0,33,1,15.0,1,0,0,2630.0,152.0,47,0
0,28,1,30.0,1,0,0,22048.0,152.0,296,0
1,33,1,47.0,1,0,0,46479.0,152.0,107,0
1,47,1,28.0,0,1,1,64045.0,26.0,274,0
1,21,1,14.0,1,0,0,36612.0,152.0,127,0
1,25,1,8.0,1,0,0,44486.0,152.0,164,0
1,24,1,8.0,0,0,1,50546.0,152.0,27,0
1,26,1,3.0,1,0,0,27203.0,160.0,35,0
1,67,1,3.0,0,1,0,21969.0,124.0,220,0
0,54,1,15.0,0,1,1,29570.0,124.0,243,0
1,39,1,13.0,1,1,0,22977.0,124.0,277,0
1,51,1,30.0,1,1,0,27075.0,124.0,264,0
0,23,1,41.0,1,0,0,33761.0,152.0,135,0
0,24,1,46.0,1,0,0,32671.0,152.0,255,0
0,23,1,41.0,0,0,1,28877.0,155.0,42,0
1,50,1,36.0,0,1,1,33903.0,154.0,170,0
0,39,1,0.0,0,1,0,2630.0,122.0,119,0
1,43,1,0.0,0,1,1,2630.0,13.0,15,0
1,23,1,46.0,0,0,0,2630.0,160.0,121,0
1,53,1,28.0,0,1,1,36093.0,124.0,220,0
0,49,1,44.0,0,1,1,26779.0,8.0,138,0
1,28,1,45.0,1,0,0,35005.0,152.0,142,0
0,24,1,24.0,1,0,0,21429.0,152.0,105,0
1,58,1,33.0,0,1,1,30355.0,124.0,92,0
0,43,1,8.0,0,1,1,22562.0,154.0,198,0
0,25,1,15.0,1,0,0,33940.0,152.0,39,0
0,46,1,35.0,1,1,1,37696.0,26.0,217,0
1,32,1,3.0,1,0,0,41809.0,156.0,134,0
1,44,1,18.0,0,1,1,34256.0,124.0,159,0
1,66,1,28.0,1,1,0,32973.0,25.0,295,0
0,56,1,28.0,0,1,1,90834.0,26.0,218,0
1,31,1,46.0,0,1,1,25937.0,154.0,179,0
0,48,1,28.0,1,1,0,59262.0,26.0,280,0
0,22,1,28.0,0,1,1,48524.0,157.0,278,0
0,25,1,30.0,1,0,0,34261.0,152.0,47,0
1,48,1,8.0,0,2,1,40662.0,7.0,239,0
0,31,1,8.0,1,0,0,47111.0,152.0,242,0
1,52,1,11.0,0,2,1,34581.0,124.0,270,0
1,62,1,30.0,1,1,0,30843.0,124.0,51,0
1,24,1,16.0,1,0,0,34222.0,152.0,204,0
0,23,1,28.0,0,0,1,29078.0,26.0,89,0
0,25,1,21.0,1,0,0,23468.0,152.0,13,0
0,26,1,29.0,1,0,0,36031.0,152.0,293,0
1,38,1,34.0,0,1,1,2630.0,124.0,94,0
1,23,1,7.0,1,0,0,34891.0,152.0,49,0
0,24,1,45.0,0,0,1,33480.0,124.0,135,0
1,55,1,28.0,0,1,1,37101.0,26.0,122,0
0,37,1,15.0,0,1,1,47875.0,124.0,281,0
1,59,1,28.0,1,1,0,39428.0,52.0,189,0
1,70,1,0.0,0,1,1,2630.0,26.0,163,0
0,26,1,50.0,1,0,0,39506.0,152.0,31,0
1,25,1,3.0,1,0,0,24129.0,160.0,263,0
1,57,1,8.0,1,1,1,2630.0,124.0,129,0
1,27,1,3.0,1,0,0,26156.0,152.0,11,0
1,39,1,46.0,0,1,1,22109.0,124.0,244,0
1,59,1,28.0,0,1,1,48846.0,26.0,75,0
1,50,1,12.0,0,1,1,28294.0,124.0,284,0
0,41,1,28.0,0,1,1,37379.0,26.0,96,0
1,22,1,30.0,0,0,1,36382.0,152.0,154,0
1,35,1,28.0,1,1,0,41235.0,124.0,35,0
0,38,1,11.0,0,1,1,55376.0,124.0,273,0
1,42,1,28.0,1,1,1,2630.0,124.0,222,0
0,24,1,21.0,1,0,0,29326.0,152.0,216,0
1,25,1,11.0,1,0,0,24775.0,152.0,79,0
1,31,1,29.0,1,0,0,2630.0,152.0,263,0
0,43,1,50.0,1,1,0,29368.0,8.0,285,0
0,24,1,4.0,1,0,0,27533.0,152.0,91,0
1,52,1,28.0,0,1,1,27394.0,124.0,36,0
0,23,1,50.0,0,0,0,25161.0,152.0,83,0
0,64,1,28.0,0,1,1,22624.0,26.0,39,0
1,25,1,6.0,1,0,0,2630.0,152.0,64,0
0,24,1,2.0,0,0,1,30060.0,151.0,298,0
1,41,1,28.0,1,1,0,2630.0,26.0,104,0
0,31,1,30.0,1,0,0,23584.0,152.0,186,0
1,35,1,8.0,0,1,1,55573.0,26.0,157,0
0,51,1,24.0,0,1,1,2630.0,145.0,265,0
1,31,1,30.0,1,0,0,29387.0,152.0,222,0
1,25,1,37.0,1,0,0,2630.0,152.0,186,0
1,21,1,8.0,1,0,0,58686.0,160.0,159,0
1,24,1,49.0,1,0,1,28843.0,152.0,41,0
1,24,1,8.0,1,0,0,37973.0,152.0,61,0
1,54,1,28.0,0,1,1,2630.0,122.0,276,0
1,22,1,36.0,0,0,1,27826.0,152.0,87,0
1,50,1,28.0,0,1,1,2630.0,157.0,217,0
1,22,1,29.0,1,0,0,30812.0,153.0,141,0
1,37,1,28.0,1,1,0,55555.0,52.0,64,0
1,24,1,15.0,0,0,1,28471.0,152.0,233,0
0,59,1,28.0,0,1,1,61001.0,124.0,261,0
1,65,1,28.0,0,1,1,27028.0,124.0,62,1
0,24,1,10.0,1,0,0,27679.0,152.0,71,0
0,42,1,28.0,0,1,0,43011.0,26.0,40,0
0,30,1,6.0,1,0,0,27541.0,152.0,182,0
0,33,1,41.0,1,0,0,36500.0,152.0,121,0
0,38,1,28.0,0,1,1,42659.0,124.0,70,0
0,24,1,29.0,1,0,0,41109.0,152.0,217,0
1,41,1,28.0,0,1,1,37645.0,124.0,254,1
1,41,1,8.0,1,1,1,40112.0,150.0,161,0
1,25,1,2.0,1,0,0,30300.0,152.0,71,0
0,24,1,21.0,1,0,0,28672.0,152.0,210,0
0,25,1,49.0,1,0,0,33716.0,152.0,92,0
0,29,1,15.0,0,1,1,2630.0,14.0,239,0
0,23,1,28.0,1,0,0,35764.0,152.0,277,0
0,27,1,52.0,1,0,0,35620.0,152.0,13,0
1,28,1,22.0,1,0,0,28624.0,152.0,299,0
0,21,1,26.0,0,0,1,34560.0,152.0,12,0
0,45,1,35.0,0,1,1,22096.0,124.0,42,0
1,21,1,29.0,1,0,0,23424.0,152.0,191,0
0,26,1,3.0,1,0,0,2630.0,152.0,269,0
1,57,1,28.0,1,1,0,36949.0,124.0,25,0
0,40,1,8.0,0,1,1,29254.0,124.0,190,0
0,70,1,28.0,1,1,0,52095.0,13.0,243,0
0,24,1,10.0,1,0,0,33760.0,152.0,198,0
0,20,1,22.0,1,0,0,2630.0,160.0,184,0
0,26,1,46.0,1,0,0,28513.0,152.0,106,0
1,26,1,50.0,1,0,0,23944.0,152.0,247,0
0,28,1,17.0,1,0,0,26219.0,152.0,154,0
1,23,1,35.0,1,0,0,33008.0,152.0,173,0
1,50,1,35.0,0,1,1,44362.0,10.0,141,0
0,24,1,47.0,0,0,1,43675.0,152.0,91,0
0,23,1,41.0,0,0,1,36428.0,152.0,61,0
0,53,1,8.0,0,1,1,60483.0,7.0,30,0
1,31,1,33.0,1,0,1,23945.0,154.0,129,0
0,22,1,34.0,0,0,0,2630.0,152.0,82,0
1,42,1,8.0,0,1,1,34838.0,7.0,199,0
0,40,1,28.0,0,1,1,45083.0,26.0,17,0
1,60,1,28.0,1,1,0,37386.0,60.0,21,0
1,46,1,28.0,0,1,0,36178.0,26.0,185,0
1,36,1,28.0,1,1,0,29499.0,124.0,260,0
0,21,1,47.0,1,0,0,27380.0,152.0,47,0
1,43,1,28.0,0,1,1,25111.0,26.0,40,0
1,41,1,29.0,1,1,0,34213.0,124.0,253,0
0,21,1,6.0,1,0,0,22104.0,152.0,155,0
0,40,1,28.0,1,1,0,31514.0,124.0,279,0
0,21,1,8.0,0,0,1,32988.0,152.0,10,0
0,51,1,17.0,1,1,0,2630.0,160.0,33,0
0,22,1,46.0,1,0,0,26834.0,152.0,211,0
1,33,1,32.0,1,0,0,2630.0,152.0,28,0
0,21,1,3.0,0,0,1,25658.0,160.0,257,0
1,23,1,21.0,1,0,0,28634.0,152.0,23,0
0,49,1,46.0,0,1,1,35790.0,124.0,88,0
0,48,1,28.0,0,1,1,22627.0,124.0,296,0
0,21,1,25.0,1,0,0,43252.0,160.0,116,0
0,36,1,41.0,1,1,0,20199.0,26.0,150,0
1,25,1,28.0,1,0,0,60275.0,152.0,205,0
1,26,1,36.0,0,0,1,27352.0,152.0,186,0
0,32,1,30.0,1,0,0,38005.0,152.0,164,0
1,27,1,40.0,0,0,0,25455.0,152.0,77,0
1,26,1,11.0,1,0,0,26522.0,152.0,130,0
1,38,1,13.0,0,1,1,2630.0,124.0,244,0
1,22,1,8.0,1,0,0,39440.0,152.0,268,0
1,42,1,28.0,0,2,1,30427.0,26.0,170,0
1,25,1,41.0,1,0,0,27594.0,152.0,137,0
1,52,1,28.0,0,2,1,28804.0,154.0,73,0
1,24,1,28.0,1,0,0,45421.0,152.0,52,0
0,23,1,15.0,1,0,0,36618.0,152.0,109,0
0,28,1,22.0,1,0,0,2630.0,160.0,171,0
0,23,1,29.0,1,0,0,37686.0,152.0,194,0
1,69,1,28.0,1,1,0,70276.0,26.0,155,0
1,22,1,2.0,1,0,0,33673.0,152.0,36,0
1,47,1,11.0,0,1,1,33165.0,124.0,197,0
1,24,1,41.0,1,0,0,46842.0,152.0,18,0
1,31,1,15.0,1,0,0,26554.0,152.0,243,0
0,21,1,13.0,1,0,0,60139.0,160.0,60,0
1,29,1,30.0,0,0,1,31529.0,157.0,222,0
0,43,1,29.0,0,1,1,30292.0,154.0,60,0
0,26,1,48.0,0,0,0,2630.0,152.0,109,0
0,27,1,28.0,1,0,0,46825.0,152.0,18,0
0,35,1,28.0,0,1,1,48649.0,122.0,173,0
1,25,1,36.0,1,0,0,27464.0,152.0,27,0
0,21,1,8.0,1,0,0,37827.0,160.0,56,0
1,30,1,36.0,1,0,0,48062.0,152.0,295,0
0,47,1,28.0,0,1,1,44496.0,52.0,286,0
0,65,1,48.0,1,1,0,2630.0,13.0,14,0
1,25,1,40.0,0,0,1,38545.0,152.0,17,0
1,23,1,17.0,0,0,1,35071.0,152.0,202,0
0,23,1,41.0,1,0,0,40092.0,152.0,203,0
1,26,1,21.0,1,0,0,34221.0,152.0,140,0
0,50,1,28.0,1,1,0,37510.0,155.0,272,0
1,28,1,15.0,1,0,0,40893.0,152.0,73,0
1,22,1,25.0,0,0,1,24137.0,152.0,105,0
0,23,1,15.0,1,0,0,25589.0,152.0,235,0
1,37,1,28.0,1,1,0,35464.0,151.0,282,0
1,68,1,8.0,0,1,1,2630.0,124.0,35,0
0,65,1,34.0,1,1,0,28222.0,26.0,213,0
1,51,1,28.0,1,1,0,38106.0,124.0,131,0
0,51,1,28.0,0,1,1,47530.0,26.0,260,0
0,43,1,28.0,0,1,1,38706.0,26.0,234,0
0,27,1,35.0,1,0,0,26630.0,152.0,140,0
0,24,1,41.0,1,0,0,34820.0,152.0,13,0
1,41,1,46.0,0,1,0,33548.0,26.0,11,0
1,29,1,46.0,1,0,0,24306.0,152.0,36,0
1,22,1,41.0,1,0,0,41523.0,152.0,164,0
1,43,1,30.0,1,1,0,47315.0,26.0,10,0
0,22,1,41.0,1,0,0,45385.0,152.0,214,0
1,33,1,28.0,0,1,1,32932.0,26.0,63,0
0,25,1,47.0,1,0,0,2630.0,160.0,12,0
0,37,1,10.0,0,1,1,2630.0,156.0,156,0
0,24,1,38.0,1,0,0,48898.0,160.0,181,0
1,34,1,28.0,0,1,1,39626.0,157.0,110,0
0,28,1,18.0,1,0,0,2630.0,156.0,294,0
1,24,1,34.0,0,0,0,26243.0,152.0,222,0
0,25,1,26.0,0,0,1,38428.0,152.0,189,0
0,21,1,15.0,0,0,1,26662.0,152.0,270,0
1,65,1,23.0,0,1,1,36777.0,4.0,115,0
1,23,1,46.0,0,0,0,27736.0,151.0,75,0
0,24,1,15.0,1,0,0,27845.0,152.0,238,0
0,24,1,15.0,0,0,0,28174.0,152.0,26,0
1,33,1,4.0,1,0,0,24729.0,152.0,141,0
1,43,1,28.0,0,1,1,32725.0,124.0,41,0
1,63,1,26.0,1,1,0,28850.0,22.0,143,0
1,63,1,28.0,0,1,1,24585.0,26.0,187,0
0,45,1,48.0,0,1,1,2630.0,15.0,219,0
0,21,1,15.0,0,0,1,30776.0,152.0,43,0
0,21,1,8.0,1,0,0,34448.0,160.0,285,0
0,39,1,48.0,0,1,1,2630.0,15.0,279,0
0,21,1,8.0,0,0,1,33035.0,152.0,80,0
0,30,1,21.0,0,0,1,29804.0,152.0,250,0
0,25,1,8.0,0,0,1,40191.0,152.0,185,0
1,37,1,4.0,0,1,1,31902.0,154.0,20,0
1,65,1,28.0,0,1,1,35537.0,122.0,24,0
1,43,1,41.0,0,1,1,29785.0,157.0,79,0
1,26,1,36.0,1,0,0,36493.0,152.0,34,0
1,71,1,48.0,0,2,1,2630.0,124.0,252,0
1,67,1,46.0,0,1,1,2630.0,156.0,191,0
1,50,1,41.0,1,1,0,24134.0,124.0,142,0
1,25,1,28.0,1,0,0,48512.0,152.0,153,0
1,45,1,33.0,0,1,1,40955.0,26.0,42,0
1,46,1,28.0,0,1,1,33247.0,26.0,72,0
0,27,1,14.0,1,0,0,25426.0,152.0,162,0
0,51,1,36.0,0,2,1,37984.0,124.0,41,0
1,51,1,29.0,1,1,0,2630.0,26.0,115,0
1,24,1,15.0,1,0,0,50644.0,152.0,201,0
0,23,1,46.0,1,0,0,23516.0,26.0,90,0
1,43,1,28.0,0,1,1,48154.0,163.0,242,0
0,22,1,18.0,0,0,1,28374.0,152.0,220,0
0,20,1,15.0,1,0,1,23085.0,160.0,85,0
1,26,1,8.0,1,0,0,46578.0,152.0,149,0
1,59,1,28.0,0,2,1,58409.0,124.0,63,0
0,76,1,41.0,0,1,1,24316.0,26.0,59,0
0,37,1,50.0,0,1,1,2630.0,8.0,254,0
1,25,1,46.0,1,0,0,24194.0,152.0,146,0
1,24,1,36.0,1,0,0,24592.0,152.0,185,0
1,79,1,8.0,1,1,0,60271.0,26.0,273,0
0,24,1,8.0,0,0,1,27511.0,152.0,223,0
0,63,1,11.0,1,1,0,40816.0,29.0,41,0
1,26,1,47.0,1,0,0,26498.0,152.0,37,0
0,36,1,28.0,0,1,1,2630.0,158.0,22,0
0,72,1,28.0,0,2,1,51424.0,124.0,114,0
0,25,1,45.0,1,0,0,31676.0,152.0,17,0
1,54,1,28.0,0,1,1,50045.0,26.0,225,0
1,21,1,17.0,0,0,1,28307.0,160.0,254,0
1,53,1,23.0,0,1,1,20624.0,26.0,109,0
0,39,1,49.0,0,1,1,32972.0,152.0,142,0
1,38,1,30.0,1,1,0,24228.0,26.0,32,0
0,35,1,48.0,0,1,1,2630.0,124.0,124,0
1,22,1,15.0,0,0,1,43577.0,152.0,134,0
0,32,1,36.0,1,0,1,35547.0,152.0,269,0
0,25,1,11.0,0,0,0,29892.0,152.0,107,0
1,20,1,30.0,0,0,1,50886.0,160.0,35,0
0,38,1,45.0,1,1,0,25428.0,108.0,211,0
0,69,1,29.0,1,1,0,2630.0,160.0,145,0
1,41,1,8.0,1,1,0,41781.0,124.0,270,0
0,22,1,36.0,0,0,1,66345.0,152.0,290,0
1,50,1,7.0,1,1,0,34521.0,26.0,33,0
1,37,1,8.0,1,1,0,28301.0,152.0,216,0
0,24,1,45.0,0,0,1,30366.0,151.0,122,0
1,32,1,28.0,1,1,0,32824.0,26.0,90,0
1,65,1,35.0,0,1,1,44151.0,124.0,42,0
1,53,1,15.0,1,1,0,29780.0,124.0,192,0
1,44,1,17.0,1,1,0,28781.0,26.0,290,0
0,22,1,28.0,1,0,0,44461.0,153.0,115,0
0,22,1,46.0,0,0,0,27352.0,152.0,130,0
0,24,1,8.0,1,0,0,58326.0,152.0,96,0
0,38,1,28.0,1,1,0,32639.0,124.0,69,0
1,61,1,46.0,0,1,0,19641.0,124.0,247,0
0,50,1,28.0,0,1,1,60170.0,26.0,238,0
1,42,1,28.0,0,1,1,39058.0,13.0,57,0
0,26,1,50.0,1,0,0,26198.0,152.0,182,0
0,35,1,30.0,1,1,0,25600.0,152.0,263,0
0,28,1,41.0,1,0,0,31625.0,152.0,10,0
1,22,1,25.0,1,0,0,27065.0,152.0,199,0
0,63,1,28.0,1,1,0,41196.0,26.0,263,0
1,77,1,28.0,0,1,1,46303.0,26.0,210,0
1,22,1,28.0,0,0,1,56388.0,152.0,138,0
0,42,1,18.0,0,1,0,30958.0,154.0,98,0
0,45,1,28.0,0,1,1,38424.0,122.0,137,0
1,60,1,8.0,0,1,1,2630.0,26.0,101,0
1,27,1,37.0,0,0,1,31128.0,152.0,233,0
0,25,1,21.0,1,0,0,29888.0,152.0,146,0
1,24,1,36.0,1,0,0,35231.0,152.0,115,0
0,23,1,46.0,1,0,0,25064.0,152.0,238,0
0,24,1,47.0,0,0,1,22284.0,152.0,66,0
0,25,1,21.0,1,0,0,28159.0,152.0,48,0
1,42,1,15.0,1,1,0,31068.0,14.0,73,0
0,23,1,30.0,1,0,0,32136.0,152.0,141,0
0,69,1,46.0,1,1,0,21479.0,26.0,248,0
0,23,1,41.0,0,0,1,31242.0,152.0,44,0
0,42,1,33.0,1,1,0,29984.0,124.0,157,0
1,59,1,3.0,1,1,0,27136.0,26.0,150,0
0,25,1,6.0,1,0,0,21423.0,152.0,60,0
0,24,1,47.0,0,0,0,24507.0,152.0,222,0
1,51,1,28.0,0,1,1,38954.0,26.0,119,0
0,47,1,28.0,0,1,1,46281.0,26.0,239,0
1,54,1,8.0,0,1,1,34198.0,124.0,10,0
0,23,1,15.0,1,0,0,29023.0,26.0,163,0
1,66,1,28.0,0,2,1,41140.0,26.0,267,0
0,43,1,29.0,1,1,0,25384.0,135.0,50,0
1,56,1,28.0,0,1,1,41267.0,125.0,144,0
1,60,0,19.0,1,1,0,38011.0,26.0,284,0
1,24,1,36.0,0,0,0,26763.0,152.0,176,0
0,36,1,48.0,0,1,1,2630.0,61.0,103,0
1,26,1,11.0,1,0,0,2630.0,152.0,237,0
0,58,1,28.0,0,2,1,36252.0,124.0,125,0
0,42,1,15.0,1,1,0,40885.0,124.0,153,0
1,24,1,29.0,1,0,0,25357.0,152.0,173,0
0,23,1,15.0,1,0,0,25194.0,152.0,212,0
0,26,1,6.0,1,0,0,23255.0,152.0,51,0
0,43,1,28.0,0,1,1,35159.0,26.0,30,0
1,50,1,28.0,1,1,0,44802.0,26.0,178,0
0,38,1,28.0,0,1,1,31786.0,122.0,15,0
0,73,1,8.0,0,1,1,35783.0,19.0,220,0
0,23,1,46.0,1,0,0,24409.0,152.0,188,0
1,52,1,8.0,1,1,0,35639.0,152.0,63,0
1,61,1,46.0,0,1,1,38116.0,26.0,72,0
1,62,1,28.0,1,1,0,44307.0,124.0,10,0
0,56,1,7.0,1,1,0,34092.0,26.0,14,0
0,20,1,2.0,0,0,1,31207.0,160.0,107,0
0,70,1,45.0,0,1,1,28373.0,24.0,107,0
1,53,1,28.0,0,2,1,25952.0,124.0,289,1
0,35,1,28.0,0,1,1,36769.0,122.0,139,0
1,48,1,48.0,0,1,1,2630.0,26.0,30,0
1,50,1,11.0,0,1,1,2630.0,124.0,173,0
0,21,1,47.0,1,1,1,28967.0,154.0,159,0
0,22,1,14.0,1,0,0,26583.0,152.0,157,0
1,28,1,6.0,1,0,0,35059.0,152.0,242,0
1,61,1,24.0,1,1,0,28528.0,124.0,59,0
0,29,1,33.0,0,1,0,29201.0,124.0,98,0
1,23,1,25.0,0,0,1,30870.0,160.0,109,0
0,74,1,28.0,0,2,1,27905.0,26.0,134,0
0,73,1,8.0,1,1,0,40936.0,26.0,272,0
1,24,1,15.0,0,0,0,29791.0,152.0,66,0
0,22,1,43.0,0,0,1,44275.0,160.0,108,0
0,59,1,8.0,0,1,0,38136.0,7.0,23,0
0,33,1,36.0,1,0,0,2630.0,152.0,30,0
0,24,1,3.0,1,0,0,26390.0,152.0,237,0
0,24,1,50.0,0,0,1,34858.0,152.0,48,0
1,23,1,15.0,1,0,0,21703.0,152.0,47,0
1,35,1,28.0,0,1,1,39507.0,122.0,129,0
1,43,1,4.0,1,1,0,2630.0,124.0,106,0
0,72,1,35.0,0,1,1,2630.0,156.0,73,0
1,41,1,40.0,0,1,1,30549.0,124.0,59,0
1,29,1,41.0,1,0,0,44762.0,152.0,159,0
1,21,1,15.0,0,0,1,43209.0,160.0,208,0
1,65,1,11.0,0,1,1,35536.0,26.0,274,0
0,42,1,28.0,0,1,1,42314.0,26.0,44,0
1,33,1,27.0,1,1,0,27525.0,157.0,298,0
0,24,1,29.0,0,0,1,2630.0,152.0,152,0
0,29,1,35.0,1,0,0,26966.0,152.0,38,0
0,59,1,8.0,1,1,0,39116.0,26.0,47,0
1,52,1,20.0,1,1,0,2630.0,124.0,284,0
1,57,1,46.0,0,1,1,25969.0,124.0,71,0
1,25,1,11.0,1,0,0,23268.0,152.0,281,0
0,25,1,41.0,1,0,0,30362.0,152.0,209,0
1,31,1,41.0,1,0,0,34623.0,152.0,207,0
0,23,1,47.0,0,0,1,38840.0,152.0,174,0
0,40,1,41.0,0,1,1,2630.0,124.0,128,0
1,24,1,15.0,1,0,0,43489.0,152.0,222,0
1,26,1,47.0,0,0,0,23899.0,152.0,74,0
1,40,1,28.0,1,1,0,36342.0,124.0,164,0
0,66,1,11.0,0,1,1,27582.0,124.0,106,0
1,68,1,13.0,0,2,1,23291.0,26.0,191,0
0,33,1,10.0,1,0,0,20414.0,152.0,155,0
1,67,1,27.0,1,1,0,2630.0,152.0,114,0
1,25,1,30.0,1,0,0,28571.0,152.0,81,0
1,23,1,18.0,1,0,0,26725.0,152.0,199,0
1,43,1,28.0,1,1,0,38451.0,124.0,296,0
1,78,1,8.0,1,1,0,50401.0,26.0,30,0
1,26,1,21.0,1,0,0,21135.0,152.0,114,0
1,26,1,46.0,1,0,0,22862.0,160.0,229,0
1,57,1,39.0,0,1,1,32003.0,26.0,229,0
1,60,1,39.0,0,1,1,2630.0,127.0,13,0
0,26,1,28.0,1,0,0,34792.0,152.0,53,0
0,50,1,16.0,1,1,0,31267.0,26.0,64,0
0,35,1,27.0,0,1,0,28703.0,152.0,149,0
1,21,1,33.0,0,0,1,33997.0,160.0,244,0
1,67,1,28.0,0,1,1,34378.0,26.0,179,0
0,25,1,37.0,1,0,1,23843.0,152.0,283,0
1,61,1,50.0,0,1,1,35135.0,3.0,69,0
0,46,1,35.0,1,1,0,38722.0,152.0,262,0
1,30,1,29.0,0,0,1,2630.0,163.0,159,1
1,29,1,28.0,1,0,0,30498.0,152.0,83,0
0,25,1,15.0,1,0,0,19143.0,152.0,135,0
1,29,1,28.0,1,0,0,38758.0,152.0,164,0
0,24,1,39.0,0,0,1,2630.0,122.0,176,0
1,24,1,35.0,1,0,0,33655.0,152.0,245,0
1,21,1,2.0,0,0,0,30274.0,160.0,171,0
1,77,1,28.0,1,1,0,31689.0,26.0,111,0
0,24,1,8.0,0,0,1,47217.0,152.0,116,0
1,47,1,28.0,0,1,1,54905.0,26.0,276,0
0,25,1,35.0,1,0,0,33352.0,151.0,169,0
1,46,1,28.0,0,1,1,32605.0,124.0,153,0
1,24,1,15.0,1,0,0,38525.0,152.0,20,0
0,36,1,24.0,0,1,1,35531.0,163.0,155,0
0,47,1,28.0,1,1,0,31983.0,26.0,58,0
0,35,1,28.0,1,1,0,29054.0,152.0,182,0
1,41,1,41.0,0,1,1,32030.0,26.0,268,0
1,40,1,6.0,0,1,1,33466.0,26.0,188,0
1,50,1,28.0,0,1,1,46205.0,26.0,21,0
0,49,1,28.0,0,1,1,27925.0,124.0,28,0
1,27,1,8.0,1,0,0,38672.0,152.0,12,0
1,20,1,30.0,1,0,0,28881.0,160.0,42,0
1,26,1,28.0,1,0,0,45459.0,152.0,183,0
1,24,1,50.0,1,0,0,30514.0,152.0,168,0
1,21,1,46.0,0,0,1,40030.0,160.0,153,0
0,25,1,19.0,1,0,0,25326.0,152.0,139,0
1,26,1,46.0,1,0,0,19755.0,152.0,243,0
0,38,1,49.0,1,1,0,22739.0,152.0,273,0
0,50,1,41.0,1,1,0,28660.0,152.0,211,0
0,27,1,41.0,1,0,0,53255.0,152.0,156,0
1,72,1,28.0,0,1,1,75957.0,124.0,296,0
0,26,1,46.0,0,0,1,27017.0,163.0,42,0
0,28,1,28.0,1,0,0,34583.0,152.0,40,0
1,25,1,15.0,1,0,0,41081.0,152.0,36,0
1,47,1,2.0,0,1,1,33442.0,26.0,224,0
1,25,1,3.0,1,0,0,29113.0,152.0,162,0
0,24,1,39.0,1,0,0,41166.0,152.0,279,0
1,40,1,50.0,1,1,0,41679.0,8.0,49,0
1,20,1,46.0,1,0,0,31775.0,160.0,261,0
1,25,1,3.0,0,0,0,31297.0,124.0,263,0
1,30,1,14.0,1,0,0,25774.0,152.0,74,0
0,26,1,41.0,1,0,0,35446.0,152.0,232,0
0,21,1,28.0,0,1,1,53529.0,124.0,147,0
1,35,1,45.0,1,1,0,27856.0,26.0,113,0
0,28,1,21.0,1,0,0,24434.0,152.0,259,0
0,21,1,8.0,1,0,0,33200.0,160.0,109,0
0,21,1,47.0,1,0,0,42374.0,160.0,159,0
1,48,1,28.0,0,1,1,2630.0,26.0,137,0
1,36,1,0.0,0,1,1,2630.0,26.0,90,0
0,75,1,28.0,1,1,0,50847.0,26.0,114,0
0,36,1,8.0,1,1,0,2630.0,152.0,76,0
0,35,1,37.0,0,1,1,31339.0,154.0,213,1
0,27,1,8.0,1,0,0,34392.0,152.0,123,0
1,63,1,46.0,1,1,0,32977.0,124.0,238,0
0,21,1,32.0,0,0,1,31280.0,160.0,46,0
0,22,1,15.0,0,0,1,43195.0,152.0,31,0
1,46,1,8.0,1,1,0,37235.0,7.0,270,0
1,21,1,10.0,1,0,0,2630.0,152.0,175,0
1,23,1,2.0,1,0,0,26541.0,152.0,12,0
1,28,1,11.0,1,0,0,22404.0,151.0,200,0
1,24,1,18.0,1,0,0,23547.0,152.0,106,0
1,32,1,46.0,0,0,1,33350.0,124.0,118,0
0,28,1,50.0,1,0,0,38870.0,152.0,82,0
0,23,1,28.0,1,0,0,54866.0,152.0,266,0
0,24,1,29.0,1,0,0,36099.0,152.0,224,0
0,31,1,36.0,1,0,0,41296.0,152.0,100,0
1,22,1,46.0,1,0,0,42519.0,152.0,86,0
1,34,1,3.0,0,1,1,27518.0,154.0,83,1
1,26,1,30.0,1,0,0,29144.0,152.0,85,0
